Class,area,b1,b1_1,b1_2,b2,b2_2,b2_3,b2_diss,b2_savg,b3,b3_2,b3_3,b3_corr,b3_diss,b3_savg,perimeter
0,7,11100,1183,11106,10900,1177,10900,612,21783,8700,1123,8620,-21,637,17379,11700
0,2,2400,1483,5705,5700,1728,8688,2062,13545,3000,1614,6218,19,2035,7918,3500
0,5,14700,1024,14384,13900,1011,13605,304,27425,12800,1073,12424,15,433,25120,6300
0,7,12300,1375,12528,10700,1396,11107,635,22060,9800,1416,10479,-11,635,20389,9900
0,9,15800,1048,15192,14800,1097,14445,1050,28383,13500,1072,12764,-24,1054,25729,11600
0,4,15900,442,16422,14500,435,15097,685,30093,13600,454,14157,7,693,28293,4500
0,4,16100,1188,14788,14900,1199,13876,704,28658,13600,1193,12260,-9,720,26004,7200
0,3,15700,528,15740,14200,497,14446,118,28306,13400,527,13543,16,177,26681,6200
0,4,8800,625,9631,7300,644,8222,347,15018,6900,597,7756,-4,347,14218,7200
0,4,10600,618,10299,9600,643,9338,406,19172,8100,563,7840,2,422,16118,7600
0,7,14500,1180,14984,13700,1190,14240,850,26695,12200,1171,12601,-1,833,23691,10400
0,9,11600,1100,13359,10500,1096,12165,947,23231,9400,1112,11091,-22,958,20991,15500
0,5,13200,742,13257,11700,738,11725,458,23641,11000,749,11075,30,468,22335,7500
0,3,12200,577,11342,11000,711,10600,652,21327,10600,627,9868,-2,647,20552,5500
0,6,11000,791,11008,10200,771,10220,702,20193,8400,774,8398,8,695,16608,9000
0,5,17200,698,17246,16100,704,16164,216,32366,15300,726,15359,9,233,30791,7900
0,8,15700,680,16214,14600,649,14961,850,29370,13900,673,14268,-11,877,28143,14600
0,6,11300,953,11232,9900,954,10021,843,18897,9000,939,9048,-20,837,17162,8500
0,6,14700,1698,15120,13200,1770,13856,1381,27364,12600,1809,13311,1,1370,26204,10100
0,5,16500,731,16815,15700,719,15493,493,30506,14400,749,14607,8,545,27891,6600
0,2,11300,721,11448,10100,701,10321,431,20860,9700,709,9940,-5,435,20085,4600
0,2,10300,719,10815,8700,724,9075,1108,18454,7800,754,8098,-11,1160,16722,5600
0,4,9600,1047,10164,8900,996,9341,1302,17318,7400,1047,8006,11,1306,14293,9300
0,3,16400,450,16072,14700,438,14498,333,29208,14000,439,13785,15,347,27793,4800
0,5,10500,858,12182,11200,772,12586,683,23050,8700,790,10211,-5,672,18089,6800
0,4,12000,688,11647,11100,645,10929,512,22183,10500,627,10237,16,518,20889,6900
0,6,16400,793,16512,14800,798,15018,389,29968,14100,818,14309,2,366,28529,7500
0,4,14700,751,14201,13100,771,12672,897,27435,12600,769,12094,4,910,26385,6500
0,2,18500,1447,20279,17600,1500,19544,2120,32767,17400,1624,19505,24,2260,32767,4100
0,7,14900,704,14485,14900,735,14206,383,29416,11400,683,11049,-19,383,22366,10500
0,5,13300,947,13784,11600,910,12029,850,23270,11000,924,11315,25,877,22006,6300
0,2,17000,433,16638,16000,420,15591,485,31443,15100,512,14512,8,500,29658,3800
0,5,15500,1330,16454,14400,1295,15290,1716,27037,13900,1301,14907,1,1702,26052,12300
0,11,12100,1139,11826,10700,1181,10546,489,20585,10400,1198,10230,-7,493,19960,14000
0,5,15900,1330,16454,14500,1295,15290,1206,29422,14300,1301,14907,25,1212,28770,12300
0,6,17800,1293,17450,16700,1349,16426,631,32767,15800,1364,15766,-8,620,31258,10300
0,4,15600,957,16533,14300,992,15441,962,27741,13800,983,14955,6,975,26662,8200
0,8,16000,680,16214,14800,649,14961,356,29647,14200,673,14268,20,362,28433,14600
0,10,13500,786,12556,12200,779,11409,810,22952,11100,779,9955,-32,747,20752,18100
0,4,11700,1004,12063,11000,903,11445,1102,23247,10300,978,10607,-29,1114,21793,7300
0,7,12600,905,12930,11500,902,11917,164,23143,9800,886,10187,-26,164,19743,9400
0,9,13800,1247,12743,12500,1287,11544,831,24427,12000,1210,10974,23,779,23520,10600
0,11,12300,1139,11826,11000,1181,10546,602,20997,10700,1198,10230,-1,635,20289,14000
0,4,13900,1188,14788,13300,1199,13876,697,26968,11400,1193,12260,12,789,23118,7200
0,4,15400,1916,14081,13700,1890,12598,1279,26800,12900,1821,11852,25,1260,25210,8600
0,7,13500,1375,12528,11800,1396,11107,258,23650,11000,1416,10479,14,243,22035,9900
0,4,10700,618,10299,9800,643,9338,520,18679,8300,563,7840,1,466,15704,7600
0,3,15700,400,15178,14300,409,13718,952,29177,13500,403,12934,1,947,27552,5500
0,2,6800,1231,5575,9200,1021,8165,772,18543,7100,1120,5842,39,756,14372,4200
0,4,16100,442,16422,14900,435,15097,504,30312,13900,454,14157,16,512,28441,4500
0,5,13000,858,12182,12300,772,12586,1793,26235,10600,790,10211,-13,1789,22781,6800
0,2,16900,576,16794,15500,574,15389,887,31437,14900,573,14732,24,868,30252,5000
0,11,11400,1139,11826,10200,1181,10546,206,20197,9800,1198,10230,21,222,19477,14000
0,3,14500,434,14723,13500,400,13551,368,27093,12700,402,12894,19,410,25522,5400
0,6,10800,844,11518,9600,842,10516,877,19468,8100,838,8823,20,906,16547,9400
0,2,16100,1319,13746,14800,1411,12482,1754,28837,14000,1386,11629,9,1716,27291,4200
0,7,7500,1121,6895,9400,1264,9798,597,19172,7400,1147,7494,-17,564,15097,9700
0,1,11900,1080,11158,10300,1097,9646,2393,23597,9600,1129,9058,0,2412,22262,3000
0,1,13200,835,13438,12200,774,12600,1237,24587,10500,749,10838,16,1233,20975,2400
0,2,14200,1319,13746,12900,1411,12482,435,25597,12000,1386,11629,1,470,23570,4200
0,5,11900,4152,13807,10200,4552,12352,818,21343,9300,4786,11556,29,733,19583,6000
0,3,13400,978,12618,11800,1033,10875,1068,25168,10900,1087,9800,-7,1029,23379,5500
0,2,8400,429,8700,7300,440,7487,645,15566,6000,451,6095,-5,604,13070,4900
0,1,16300,826,15522,15100,826,14271,518,29214,13900,806,13267,-8,472,26947,4400
0,2,16700,495,16384,15200,458,14993,631,30118,14500,475,14207,32,606,28614,5500
0,4,9600,625,9631,8200,644,8222,385,16943,7600,597,7756,7,356,15693,7200
0,7,9400,898,8599,9800,652,10164,1254,18212,8400,622,8468,23,1347,15131,11000
0,10,12500,1034,11708,11200,1055,10828,1627,21410,10300,1134,9385,26,1633,19595,15000
0,1,12800,908,12450,12800,810,12421,387,25491,10800,916,10415,-32,408,21437,3100
0,6,13900,953,11232,12800,954,10021,1366,23375,11700,939,9048,-6,1352,21214,8500
0,5,13600,4152,13807,11900,4552,12352,1054,23562,10800,4786,11556,26,995,21416,6000
0,5,11000,815,10557,10700,779,11649,839,22447,9200,637,9296,19,895,19537,9200
0,4,11100,625,9631,9700,644,8222,1087,18400,9300,597,7756,24,1093,17585,7200
0,8,7900,1414,9417,8300,1381,10119,554,17395,5600,1421,7183,-8,587,11995,11600
0,11,13800,594,12743,12200,587,11256,631,23539,11700,585,10648,1,614,22485,14900
0,7,16000,1135,18019,15000,1152,17028,658,31108,14200,1257,16588,-15,658,29508,8900
0,2,12900,448,13304,11700,416,12011,260,23472,11300,423,11638,-37,256,22752,4100
0,12,15200,825,14510,13700,822,13059,687,26525,12800,792,12385,-2,722,24631,12200
0,9,12900,1247,12743,11500,1287,11544,1275,21941,11100,1210,10974,-4,1258,21166,10600
0,7,17800,1180,14984,17800,1190,14240,1677,32767,15600,1171,12601,13,1637,28825,10400
0,3,13000,1650,13973,11800,1682,12739,1385,25602,11500,1732,12266,-1,1362,24962,6600
0,6,11700,970,12282,10500,946,11150,204,21370,10200,978,10759,-5,185,20677,7200
0,0,12400,517,12409,11200,546,11209,1464,21106,10800,495,10681,15,1387,20108,1000
0,4,11200,462,11270,9900,494,10085,204,20070,9600,536,9747,-2,166,19337,7800
0,3,14200,1224,14929,13500,1034,14196,577,27047,11800,1151,12601,4,652,23593,6000
0,6,17900,531,17236,16400,494,15784,581,31914,15600,540,14929,-8,581,30314,8600
0,1,10500,1080,11158,9100,1097,9646,2193,20797,8500,1129,9058,10,2266,19770,3000
0,7,18200,1090,18156,17300,1077,17095,202,32767,16800,1114,16441,-20,218,32767,8600
0,1,14500,1403,15030,13700,1273,14042,854,28450,11400,1449,12260,-27,808,23637,3000
0,5,15300,1025,14109,14000,951,13141,1120,26504,12800,988,11578,23,1108,24104,7400
0,12,16300,825,14510,14800,822,13059,829,28562,14200,792,12385,21,818,27452,12200
0,0,17700,611,16960,16200,623,15506,658,31687,15500,632,14773,0,670,30208,1300
0,5,14500,1025,14109,13600,951,13141,566,26608,12000,988,11578,-25,547,23547,7400
0,0,18600,467,18705,17200,498,17200,1545,32641,16400,497,16394,16,1572,30997,1600
0,1,13800,1118,14448,12600,1121,13300,566,25029,11900,1147,12618,-1,597,23618,3100
0,5,11000,766,10379,9900,739,9361,1197,19485,8400,735,7967,19,1197,16406,7600
0,12,12800,825,14510,11300,822,13059,762,22725,10800,792,12385,-16,741,21616,12200
0,4,11400,731,12082,10000,731,10679,360,20264,9700,734,10347,11,343,19639,6200
0,9,13000,1247,12743,11600,1287,11544,3327,24039,11300,1210,10974,19,3327,23439,10600
0,5,16400,1819,16785,15300,1865,15616,2789,31227,15300,1936,15326,16,2752,31118,6300
0,3,14600,772,13177,13400,723,12111,733,25704,12700,835,11179,0,808,24166,6400
0,6,15900,1698,15120,14500,1770,13856,974,29366,13900,1809,13311,27,1016,28087,10100
0,2,15600,618,15619,14000,596,14039,162,27950,13300,619,13280,1,160,26510,4100
0,2,11200,673,11056,10100,604,10050,1156,21735,8800,646,8680,18,1158,19204,3700
0,3,14600,576,14533,13500,633,13477,775,28054,12500,569,12435,27,800,26029,5900
0,4,12700,925,13233,11300,1038,11900,204,22629,10800,1061,11475,33,199,21604,6600
0,5,15700,731,16815,14500,719,15493,527,29381,13600,749,14607,11,518,27531,6600
0,12,14100,1364,13515,13300,1286,12604,704,26400,11700,1218,11045,6,610,23368,16600
0,4,12300,731,12082,10800,731,10679,389,21177,10500,734,10347,-26,395,20512,6200
0,8,17900,910,18771,16900,903,17775,1222,32767,16400,887,17221,9,1216,32767,11500
0,1,11700,839,12650,11900,672,12467,1162,24825,9500,757,10328,25,1145,20079,2300
0,2,13100,734,12998,12100,711,12047,941,25395,11000,768,10982,9,1000,23329,3400
0,5,17800,1188,18418,16600,1146,17421,235,32767,16000,1167,17148,35,295,32050,6700
0,5,15500,765,16216,14600,774,15242,1033,30495,13900,779,14473,18,997,29214,10200
0,4,12500,731,12082,11000,731,10679,427,21214,10700,734,10347,-6,443,20589,6200
0,1,15100,322,15157,13500,359,13726,872,27714,12700,388,13044,12,875,26208,3000
0,3,13600,772,13177,12800,723,12111,906,25377,11600,835,11179,19,900,23041,6400
0,12,13000,1364,13515,12400,1286,12604,1825,25604,11500,1218,11045,7,1995,23858,16600
0,2,16700,495,16384,15300,458,14993,460,30618,14600,475,14207,-18,458,29179,5500
0,7,10000,1183,11106,10200,1177,10900,2095,19874,8000,1123,8620,23,2079,15500,11700
0,11,12600,911,12529,11600,866,11637,270,23416,11000,944,11042,13,289,22202,18000
0,2,12100,806,13307,11900,742,12723,568,24381,9900,740,10998,-11,577,20489,4400
0,1,12100,778,12096,10700,831,10736,374,20937,10300,756,10223,-13,379,20112,2900
0,4,12200,549,12673,10800,563,11331,156,21385,9900,528,10325,0,181,19560,5300
0,4,8400,535,8961,7100,577,7721,925,15533,6800,578,7250,6,920,14879,7700
0,0,18200,467,18705,16700,498,17200,579,32767,15900,497,16394,6,593,31606,1600
0,3,13400,1179,13577,12500,1056,12754,1279,24979,10700,1095,10829,26,1293,21314,6200
0,5,11400,821,11613,10300,742,10584,795,21512,9700,741,10077,-6,841,20470,7300
0,11,12400,1139,11826,11100,1181,10546,2595,24400,10800,1198,10230,23,2656,23810,14000
0,0,10700,511,11184,10200,495,10569,866,19004,8700,487,9061,-6,810,16102,1300
0,6,11700,1204,11180,10800,1182,10294,1435,19277,9800,1208,9152,6,1412,17316,9500
0,6,15500,2691,16683,14100,2992,15291,399,28079,13400,3148,14760,22,383,26783,7900
0,4,13500,931,13484,13400,916,13193,389,26489,12000,892,11845,4,375,23704,6700
0,1,14100,1118,14448,12900,1121,13300,424,25579,12300,1147,12618,26,435,24181,3100
0,12,14600,825,14510,13200,822,13059,1358,27054,12500,792,12385,18,1377,25564,12200
0,5,17100,698,17246,16000,704,16164,358,31308,15000,726,15359,16,360,29397,7900
0,4,12700,956,13350,12500,836,13428,804,26400,10400,911,11276,-11,810,22135,7300
0,10,12600,786,12556,11300,779,11409,910,22672,10100,779,9955,-18,962,20312,18100
0,4,15800,699,17271,14400,757,16015,537,29366,13700,830,15405,10,479,27912,6300
0,7,12100,1375,12528,10800,1396,11107,1104,22416,10200,1416,10479,19,1116,21266,9900
0,8,7100,1204,6388,10800,1209,10101,1402,19577,8000,1183,7338,29,1385,13872,10400
0,3,21800,1334,18500,21000,1373,17542,1608,32767,20600,1432,17068,18,1552,32767,7900
0,4,18300,862,18075,16900,871,16720,243,32767,16100,857,15953,-3,243,31872,5200
0,3,9800,891,12260,8700,883,11148,2018,20639,8100,881,10531,15,2000,19375,6100
0,5,15500,765,16216,14600,774,15242,1033,30495,13900,779,14473,18,997,29214,10200
0,2,17300,576,16794,15900,574,15389,987,30562,15200,573,14732,-7,1033,29187,5000
0,4,13400,925,13233,12000,1038,11900,518,23589,11500,1061,11475,-12,512,22679,6600
0,2,8000,429,8700,6800,440,7487,464,14372,5600,451,6095,-32,431,11972,4900
0,5,13100,1161,12944,12400,1059,12522,660,25414,10600,1124,10701,3,718,21872,7600
0,4,12400,785,12447,11100,785,11125,333,22474,10500,789,10584,4,358,21379,6900
0,2,23600,2178,18156,23000,2267,17210,3445,32767,22600,2282,16715,9,3400,32767,5100
0,1,13700,480,13810,12600,460,12655,358,24904,11900,458,12057,21,343,23597,3700
0,7,11500,1500,13520,10300,1478,12374,1050,22191,9700,1536,11937,0,1075,21095,11000
0,5,12500,743,12566,11200,736,11136,414,22031,10000,731,9954,6,375,19695,6400
0,4,12900,1036,13883,11500,986,12637,1862,25475,10500,1013,11642,4,1870,23554,5800
0,8,13000,1218,14796,11700,1206,13412,818,24752,10900,1319,12686,1,816,23033,9100
0,7,12200,1375,12528,10900,1396,11107,750,21058,10200,1416,10479,21,697,19777,9900
0,5,13100,1161,12944,12400,1059,12522,660,25414,10600,1124,10701,3,718,21872,7600
0,4,16700,1763,17357,15700,1731,16571,1114,30697,15200,1985,16392,15,1181,29722,7400
0,5,10900,4152,13807,9200,4552,12352,1331,19489,8200,4786,11556,22,1335,17514,6000
0,8,16100,680,16214,14900,649,14961,618,29222,14300,673,14268,13,614,27997,14600
0,6,16800,2691,16683,15400,2992,15291,347,30643,14600,3148,14760,1,360,29122,7900
0,10,10800,1141,10965,9800,1145,9863,612,20120,8900,1138,8956,-3,514,18043,16500
0,7,13400,1500,13520,12200,1478,12374,460,24697,11800,1536,11937,25,477,23922,11000
0,8,14700,1218,14796,13200,1206,13412,343,26393,12600,1319,12686,-15,331,25139,9100
0,5,12800,742,13257,11200,738,11725,593,23081,10700,749,11075,17,595,21962,7500
0,2,16100,433,16638,14900,420,15591,1100,29120,13900,512,14512,0,1075,27120,3800
0,9,15900,1048,15192,15600,1097,14445,904,30395,13600,1072,12764,18,904,26395,11600
0,2,12800,1150,12271,12600,1173,12532,1527,24631,11100,1150,10808,25,1483,21512,3800
0,10,15200,922,13771,14100,1094,12844,443,27572,13200,979,11739,-13,422,25852,14800
0,4,13300,1036,13883,12300,986,12637,231,24556,11200,1013,11642,26,270,22345,5800
0,2,16000,495,16384,14900,458,14993,383,29516,13900,475,14207,-3,391,27650,5500
0,3,16300,481,15457,14700,468,14027,302,29593,13900,481,13173,22,339,27968,5300
0,11,12900,911,12529,11900,866,11637,181,23622,11300,944,11042,-4,143,22452,18000
0,4,11500,688,11647,10600,645,10929,631,22181,10000,627,10237,-5,629,21020,6900
0,5,15800,765,16216,14800,774,15242,329,29945,13900,779,14473,0,329,28145,10200
0,4,14600,751,14201,13100,771,12672,447,25497,12500,769,12094,-6,447,24297,6500
0,8,14100,1218,14796,13000,1206,13412,1660,28002,12700,1319,12686,13,1737,27416,9100
0,6,16600,1293,17450,15500,1349,16426,820,30441,14600,1364,15766,30,850,28612,10300
0,7,13000,1375,12528,11500,1396,11107,987,21595,10800,1416,10479,2,975,20166,9900
0,8,19300,910,18771,18400,903,17775,627,32767,17700,887,17221,22,577,32767,11500
0,5,10300,766,10379,9400,739,9361,381,18314,7900,735,7967,-27,368,15343,7600
0,3,15200,741,16725,14000,740,15545,1231,29793,13300,763,14846,11,1243,28493,4800
0,2,12800,1150,12271,12600,1173,12532,1527,24631,11100,1150,10808,25,1483,21512,3800
0,5,16900,845,17196,15500,808,15944,570,31775,14800,901,15131,12,560,30364,6500
0,5,14600,708,16434,13500,724,15338,627,28014,12700,807,14698,-27,608,26350,8000
0,2,9600,719,10815,7900,724,9075,943,17214,7000,754,8098,24,970,15295,5600
0,9,12200,1100,13359,11000,1096,12165,514,21772,10100,1112,11091,23,524,20012,15500
0,3,15300,957,16564,15100,934,16308,466,30329,11600,996,12980,2,427,23397,6900
0,4,14700,1188,14788,13700,1199,13876,1081,27618,12200,1193,12260,19,1024,24741,7200
0,6,11200,591,10873,9900,617,9517,1112,20554,9300,587,8946,1,1079,19429,9900
0,6,17300,1698,15120,15900,1770,13856,1133,30391,15300,1809,13311,12,1152,29127,10100
0,4,16400,1182,15580,16000,1225,15090,1108,31129,12800,1077,12271,-1,1047,24852,6600
0,6,15100,1204,11180,14200,1182,10294,2395,24379,13000,1208,9152,-35,2337,22112,9500
0,3,12500,630,12597,11200,620,11465,1464,22447,9700,593,9933,31,1422,19318,7700
0,7,11800,1183,11106,11500,1177,10900,306,22781,9200,1123,8620,-14,327,18072,11700
0,2,11100,721,11448,9900,701,10321,510,20493,9500,709,9940,-41,533,19733,4600
0,3,17700,1058,18714,16600,1072,17750,354,32767,16100,1088,17163,-16,329,32529,4800
0,2,13000,1402,13880,12500,1407,13636,466,25329,10500,1386,11455,5,485,21289,3700
0,5,12600,947,13784,11000,910,12029,624,21975,10200,924,11315,21,597,20439,6300
0,9,12600,735,11487,11200,751,10167,737,21833,10900,745,9805,-7,716,21183,12500
0,4,15600,1182,15580,15100,1225,15090,935,30152,12200,1077,12271,18,772,24297,6600
0,6,14400,1352,15252,13000,1277,13837,766,25554,12100,1142,12846,20,737,23887,10500
0,2,13900,1319,13746,12700,1411,12482,610,25418,11600,1386,11629,-20,641,23204,4200
0,6,11800,970,12282,10700,946,11150,152,21310,10300,978,10759,3,141,20550,7200
0,6,24900,2691,16683,24200,2992,15291,4520,32767,24300,3148,14760,14,4589,32767,7900
0,12,15100,1364,13515,14300,1286,12604,1681,25993,13000,1218,11045,10,1637,23458,16600
0,7,13200,920,12856,11700,922,11696,433,23162,10400,928,10122,30,416,20616,12800
0,3,17800,1786,14900,16000,1736,13130,2239,28568,15200,1678,12346,-46,2225,26983,5900
0,5,16100,1330,16454,15000,1295,15290,2491,28033,14600,1301,14907,1,2497,27118,12300
0,3,10700,1082,10537,9600,1069,9488,562,18737,8600,1091,8358,3,558,16683,5700
0,1,12800,908,12450,12900,810,12421,389,26260,10900,916,10415,27,516,22295,3100
0,3,13400,576,14533,12300,633,13477,339,24993,11400,569,12435,-26,318,23143,5900
0,8,16500,680,16214,15400,649,14961,606,31002,14900,673,14268,-4,627,30002,14600
0,4,17700,867,17825,17500,904,17401,339,32767,14200,836,14441,-4,354,28208,6800
0,7,17900,1090,18156,16700,1077,17095,760,32767,15900,1114,16441,31,843,32127,8600
0,7,10300,1183,11106,10100,1177,10900,687,19770,7700,1123,8620,20,814,15139,11700
0,9,12200,1247,12743,11600,1287,11544,539,23581,10600,1210,10974,29,641,21625,10600
0,0,14600,1578,15108,13600,1480,14025,1889,24731,11700,1527,12175,-16,1870,20891,2200
0,9,14700,1048,15192,14300,1097,14445,614,28868,12300,1072,12764,20,604,24958,11600
0,3,13400,641,13460,12600,633,12540,912,25995,11300,658,11457,16,972,23489,7000
0,3,17200,564,16962,15800,552,15550,504,31525,15100,580,14795,20,497,30239,4700
0,5,13200,947,13784,11400,910,12029,739,23127,10700,924,11315,31,779,21737,6300
0,3,16400,450,16072,14700,438,14498,333,29208,14000,439,13785,15,347,27793,4800
0,2,13400,1402,13880,13100,1407,13636,1539,27377,10900,1386,11455,-3,1516,22912,3700
0,7,17900,1090,18156,17000,1077,17095,229,32767,16400,1114,16441,-4,233,32767,8600
0,9,15000,884,14784,13600,882,13607,141,27037,12300,868,12204,12,183,24358,11200
0,1,12700,1154,12428,11900,1033,11984,1262,25920,11200,1113,10932,-20,1258,24391,2100
0,6,17600,715,16487,16500,778,15073,802,31718,15400,784,14256,0,806,29493,10400
0,3,19900,805,19596,18900,810,18589,779,32767,18500,808,18072,-5,789,32767,6500
0,3,12300,1769,13287,11100,1753,11929,364,22706,10600,1793,11560,-8,393,21839,5400
0,1,14600,2128,14472,13800,2096,13433,1152,25831,12500,2077,12486,-6,1181,23314,3200
0,9,11900,735,11487,10600,751,10167,335,20672,10300,745,9805,-37,356,19993,12500
0,5,10700,766,10379,9800,739,9361,472,19197,8300,735,7967,19,464,16202,7600
0,2,14400,601,14369,13200,569,13144,372,26493,11900,573,11826,34,364,23814,5400
0,5,15800,1150,14825,15200,1165,14107,1393,29189,12400,1094,11564,8,1347,23589,6700
0,5,16800,708,16434,15800,724,15338,614,31847,15400,807,14698,18,710,31018,8000
0,5,13700,1839,15095,12200,1970,13936,631,25256,11000,2053,12720,5,675,22954,9300
0,5,9600,766,10379,8600,739,9361,593,17477,7400,735,7967,9,612,14958,7600
0,5,16900,731,16815,15400,719,15493,729,30766,14500,749,14607,13,720,28995,6600
0,5,15200,1330,16454,14100,1295,15290,1872,27927,13800,1301,14907,23,1835,27352,12300
0,8,14200,1218,14796,12700,1206,13412,516,26233,12100,1319,12686,-9,491,25008,9100
0,5,12800,790,10416,11500,809,9129,1358,20733,11200,815,8828,-22,1364,20118,6000
0,2,14100,1321,15110,12900,1335,13913,1902,27414,11900,1455,13007,8,1841,25370,5100
0,0,11500,907,12000,10200,903,10719,260,20143,9800,905,10347,-3,229,19433,2100
0,5,8100,815,10557,9500,779,11649,1170,20900,7200,637,9296,3,1285,16527,9200
